stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,3.97,0,0,0,0.74,1.54
3dpf,60.84,3.47,0,0.32,0,0,0,0
5dpf,2.84,5.91,0,0.36,7.68,0.77,0,3.1
10dpf,0,0.5,0.59,0,0,0,0,1.06
