stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,281.48,0,8.62,0,85.05,9.76,0,0,33.23,65.78
12hpf,603.89,9.81,13.25,45.21,126.81,43.73,4.37,19.36,129.55,68.73
14hpf,384.36,16.6,67.14,71.83,65,121.81,4.78,0,163.58,146.78
16hpf,246.32,9.63,91.05,23.13,33.1,81.61,6.37,0,286.72,238.61
19hpf,558.24,0,22.96,10.14,25.89,60.61,14.02,1.62,159.42,380.27
24hpf,489.62,4.19,240.14,10.17,50.67,46.3,8.93,0,674.49,169.67
2dpf,971.05,6.97,32.02,55.74,217.71,464.43,68.12,5.96,120.61,146.65
3dpf,4587.23,20.13,40.48,151.19,33.95,391.83,18.05,0,42.67,195.9
5dpf,231.84,15.73,97.89,488.62,51.73,462.2,53.33,20.6,93.47,371.48
10dpf,1500.17,85.49,452.65,805.03,90.17,1082.33,52.79,3.67,119.98,206.78
