stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.97
3dpf,0.38,5.31,0,0,0
5dpf,0,2.67,1.09,0.75,1.51
10dpf,0,1.17,0.62,0,0
