stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,84.03,0,13.73,0,12.39,0,0,0,0,18.23
12hpf,78.75,5.73,4.38,6.41,35.96,6.39,0,4.3,25.46,49.7
14hpf,17.96,0,27.76,4.82,2.78,6.2,0,0,8.15,9.72
16hpf,40.38,0,1.95,1.83,11.73,10.18,0,0,14.01,19.47
19hpf,60.21,1.79,1.61,0,1.62,0,0,0,0,1.53
24hpf,73.79,0.9,0,4.57,14.78,5.74,0,0,4.89,1.76
2dpf,355.44,2.29,16.53,30.78,149.93,222.11,17.15,0.99,63.69,92.01
3dpf,686.12,3.69,4.57,7.95,14.21,179.15,3.92,0,13.31,19.37
5dpf,68.69,7.35,15.02,34.83,23.86,202.54,18.95,4.85,31.96,123.9
10dpf,292.25,8.36,26.18,12.97,10.95,137.66,9.41,0,18.08,23.84
