stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,1.02,0,0,0,0,0.66,0,0,0
5dpf,0,0.97,0.69,0,0.48,4.93,0.3,0.32,1.75
10dpf,1.93,0,0.99,0.54,0,2,0,0,0.48
