stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0.64,4.46,0.75,0,0,0
3dpf,5.8,0,0.5,1.02,3.55,0,0,0,0.46
5dpf,3.44,3.01,2.82,2,4.51,0,0.45,1.01,6.83
10dpf,0.7,0,1.12,0,0.63,0,0,0,0
