stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.55,3.09
3dpf,0.72,0,0,0
5dpf,0,0.3,1.64,1.85
10dpf,1.55,0,1.57,0.48
