stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.98,2.46,3.2,1.11,10.81,2.34,3.54
3dpf,4.08,0.34,0,0,1.13,0,0
5dpf,0,0.4,0,0,0,0,1.49
10dpf,2.67,0.51,0,0,0.65,0,0
