stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,13.54,0,0,0,0,0,0,0
12hpf,1.9,0,0,0,0,0,0,0
19hpf,6.97,0,0,0,0,0,0,10.89
2dpf,6.1,0,0,3.55,4.09,3.24,0,26.4
3dpf,7.3,0.56,0,0,0,0.32,0,9.61
5dpf,0.83,0,0,0,0.6,2,0.96,75.51
10dpf,2.41,0,0.81,0,0,0.46,0,54.35
