stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.02,0,0
3dpf,0,0,1.85,0,0
5dpf,0.3,0.51,10.41,0.37,0.78
10dpf,1.31,0,10.27,0,0
