stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.06,4.74,0,1.61,2.41,0,0.58,5.52
3dpf,4.59,1.43,0,0,1.16,0,0.82,0.29
5dpf,2.75,4.26,0.37,0,1,0.67,0,0.33
10dpf,4.12,2.22,0.92,0,4.35,0,0.55,0.8
