stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,1.67,0,0,0
2dpf,0,0,0.88,0,0.58
3dpf,0.96,0,0.4,0,0
5dpf,0,0.32,0,0.37,1.08
10dpf,1.87,0,0.58,0,0
