stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.36,0,0,0,1.54,0,1.38,1.56
3dpf,1.02,0,0,0,0,0,0,0.63
5dpf,0,0,0,0.68,0,2.46,0,4.15
10dpf,1.28,1.2,1.42,0,0,3.98,0,1.97
