stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
16hpf,0,54.83,0,0,0
24hpf,0,11.44,0,0,0
3dpf,1.11,0,0.37,1.35,0
5dpf,0,0,0,0.45,0
10dpf,8.48,0,0,0,0.78
