stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,1.14,0,0.59,1.57
3dpf,2.58,0,0,0
5dpf,0.4,0.76,0,0.32
10dpf,1.39,0.41,0,0
