stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,4.73,0,0,0,0,0,0,0
19hpf,0,0,0,0,1.79,2.09,0,0
2dpf,14.98,0.63,0,0,0,0.89,1.86,3.77
3dpf,18.34,1.07,0,0.33,0,1.22,0,1.62
5dpf,0.38,0,0,0,0,1.91,0,1.91
10dpf,2.38,0,0.86,0,0,1.83,0,2.07
