stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,361.24,10.43,0,0,17.73,0,0,594.31,38.2,66.42
12hpf,407.78,95.95,0,26.15,14.28,19.11,0,1956.62,13.29,165.76
14hpf,346.45,10.92,0,36.69,23.11,22.55,0,603.18,9.14,62.08
16hpf,620.65,31.79,0,17.11,34.78,12.91,2.7,660.35,21.03,135.9
19hpf,655.88,4.1,0,3.52,23.46,6.77,0,108.79,0,24.77
24hpf,385.47,5.51,2.78,2.78,14.78,0.82,0,77.26,14.36,21.23
2dpf,392.71,4.64,0,14.08,20.24,21.18,1.91,10.06,5.6,23.5
3dpf,120.6,3.35,0,2.09,1.2,5.08,0.33,0,0.84,33.95
5dpf,106.86,1.48,1.37,20.63,0,7.57,1.6,1.99,4.49,77.45
10dpf,129.69,6.06,0,11.58,0,4.31,0,2.48,2.75,44.34
