stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,3.78,0,11.93,0,0,0
16hpf,0,0,2.67,0,0,0
19hpf,1.77,0,0,0,0,0
2dpf,10.7,0,0,3.96,0,0.99
3dpf,8.02,0.31,0,0.47,0,0.94
5dpf,15.64,0.62,1.38,2.1,0.52,1.68
10dpf,11.14,0.4,2.06,5.47,1.82,0
