stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.28,0,0,0,0,0,0
2dpf,4.43,0,1.03,0,1.16,0,0.58
3dpf,318.34,0,0,0,7.17,0.3,0
5dpf,5.66,0,0.51,0.82,4.29,1.7,3.16
10dpf,134.53,0.48,1.13,0,3.63,0.47,0
