stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,30.43,0,3.27,5.53,7.16,0,3.89,0.59
3dpf,70.34,0,0,0,5.32,0,0,0
5dpf,6.87,0,0,0,8.62,0.61,0.82,0.44
10dpf,31.39,1.23,0,0,6.48,0,0,0
