stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,3.28,0,0,0
3dpf,0.95,0,0,0,0,0,1.11
5dpf,0.43,0.35,0.39,0,0,1.5,0.43
10dpf,0.8,0,0.4,0,2.18,0.44,1.26
