stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.82,0,0,0,0,0,0,0,0
2dpf,18.17,0,0.53,3.12,1.06,0,0,3.2,0
3dpf,171.37,0.31,0,0,4.24,1.18,0,0,0.43
5dpf,15.55,0.48,1.09,0.43,9.15,3.29,6.33,0.4,10.28
10dpf,68.44,1.31,0.49,1.5,7.15,0,0,1.65,2.96
