stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.36,0,0,1.61,0.77,0,0,0.69
3dpf,72.2,0.42,0,0,0.69,0,0.6,0
5dpf,0.81,0,0.92,0.41,3.59,0,0,0.54
10dpf,41.44,0,0,0,0.48,1.35,0,0.46
