stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.75,0,0,0,0,0,0
2dpf,7.91,2.6,0.49,0.48,0.72,3.13,0
3dpf,58.81,0,0.4,0.96,0,0,0.43
5dpf,3.82,0.88,0,0.94,0.79,0,0.37
10dpf,29.27,0,0,0.97,0,0,0
