stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.19,0,1.93,1.37,2.52,0,1.41,1.63
3dpf,9.23,0.51,0,0,2.06,0,0,0.34
5dpf,2.21,1.85,0,0,2.99,0.87,0,0.75
10dpf,3.91,0,0.4,0,0.48,0,0,0
