stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.69,0,0,0,0,0,2.16,1.1
3dpf,3.09,0,0,0.35,0.32,0.53,0,0.35
5dpf,0.43,1.12,0.59,0.32,0,2.14,1.39,1.74
10dpf,13.22,0,21.77,0,0,0.98,0,1.18
