stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,192.76
12hpf,0,0,0,0,190.49
14hpf,0,0,0,0,455.91
16hpf,0,4.24,0,0,313.18
19hpf,4.12,0,0,0,4.56
24hpf,0.93,0.83,0.91,11.55,419.08
2dpf,1.47,0.75,0,0,18.68
3dpf,0,0,0,0,0.82
