stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.35,0,0,0.76,1,0
3dpf,1.37,0,0,0.81,0,0
5dpf,0.88,0.64,0.44,0.36,2.11,0
10dpf,0.41,0,0,0,0,0.37
