stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.73,0,0,0.53,1.5,2.2,1.25
3dpf,9.46,0,0,0.39,0.36,0,0
5dpf,1.05,0,1.12,0,1.36,9.52,0
10dpf,3.46,0.39,0,0,0.64,3.5,0
