stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.31,0,0,0,0,0,0,0
24hpf,1.07,0,0,0,0,0,0,0
2dpf,15.72,0.56,2.11,1.2,14.48,0.72,1.38,6.07
3dpf,18.15,0,0.74,0,9.39,0,0,1.05
5dpf,3.53,0,1.7,0,9.63,0.71,0.77,5.93
10dpf,5.92,0,0,0.84,2.78,0,1.9,1.54
