stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.51,0,0.53,3.76,3.32,0.64,0
3dpf,72.18,0,0,0,2.13,0,0.32
5dpf,1.23,0.75,0.83,0,1.1,0.83,0.34
10dpf,33.26,1.47,1.25,0,1.65,0,0
