stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.69,0,0,0,0
2dpf,26.72,1.84,0,0,1.08
3dpf,2.67,0,0.34,0,0
5dpf,21.13,0,0.43,0.89,0
10dpf,1.56,0,0,0,0
