stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,101.88,8.87,0,0,28.14,0,0,32.7,27.06,19.62
12hpf,108.67,66.7,0,22.79,118.26,63.22,0,154.85,148.76,186.38
14hpf,36.16,15.83,10.79,25.94,36.76,18.24,2.32,64.37,67.77,118.31
16hpf,59.27,33.55,13.88,59.77,73.44,18.52,1.62,39.09,94.24,87.63
19hpf,61.8,0,0,41.72,58.98,11.68,1.51,23.03,21.99,49.54
24hpf,42.34,2.57,0,25.62,89.12,21.96,5.81,8.7,33.64,51.92
2dpf,349.03,7.21,5.67,104.34,300.7,600.82,83.48,15.39,151.89,152.17
3dpf,180.4,8.24,1.34,31.83,57.25,631.54,23.31,0.53,29.8,38.54
5dpf,153.69,17.05,6.31,119.31,53.01,712.81,73.91,26.47,69.72,187.3
10dpf,225.47,13.89,2.78,79.31,28.57,475.15,31.92,0,32.99,29.18
