stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,266.57,0,0.93,0,0.38,0.97,0,0,0
5dpf,17.77,1.59,0.87,3.42,1.01,13.38,0.31,1.67,3.53
10dpf,691.61,1.71,1.95,11.65,0,12.54,0.56,0.5,0.78
