stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.11,0,0,2.76,2.43,0,0,8.09
3dpf,3.79,0,0,0.68,1.19,0,0,0.41
5dpf,1.11,0,1.01,0.55,1.71,0.61,0.89,1.1
10dpf,1.37,1.31,0,0,0.51,0,0,0.43
