stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.89,0,0,1.77,0.57,0,0,1.37
3dpf,14.31,0.4,0,1.88,0.31,5.76,0.37,2.24
5dpf,1.66,0.5,0.68,0.96,0,2.52,1.97,1.32
10dpf,7.57,0,1.14,0,1.04,1.09,0,0.76
