stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.83,0,2.06,0.84,4.02,4.7,0.71,6.27
3dpf,4.45,0.29,0,0,1.34,2.91,0,0.45
5dpf,2.1,0.67,0.35,0.96,0.32,5.81,1.1,7.16
10dpf,2.34,1.82,0.41,0,0,1.57,11.67,0.54
