stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.84,0,0,0
2dpf,12.93,0,0,1.2,2.68,501.11,0,4.14,3.83
3dpf,2.72,0,0,1.13,3.82,0.84,0,0.56,0
5dpf,1.07,1.23,69.52,1.06,8.71,47.71,0.46,3.25,6.33
10dpf,0.38,0,56.76,0,0,16.73,0,0,0
