stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2.13,0,0,0,0,0,0,0
2dpf,38.59,1.78,4.91,4.26,14.17,2.2,1.48,4.8
3dpf,275.34,0,0.69,0.88,11.42,0,0,0.66
5dpf,4.11,0.29,0,1.55,13.22,0,2.77,1.77
10dpf,112.35,0.62,0,1.75,6.6,0,0,0
