stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.67,0,0.61,0.57,0,0.72,0
3dpf,6.85,0,0,2.7,0,0,0
5dpf,1.15,3.68,0.4,8.17,0.29,2.38,0.87
10dpf,3.24,1.15,0,1.85,0,0.49,0
