stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.16,0,3.48,0.62,0
3dpf,6.43,1.48,5.38,0,0
5dpf,2.07,0.36,6.14,0.97,1.27
10dpf,7.51,1.6,7.11,0.49,0.4
