stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,4.24,0,0,0,0
2dpf,1.35,0,16.95,0,0,0,3.17
3dpf,2.44,0.32,28.32,0,0.92,0.84,1.91
5dpf,0.48,0,106.71,0,2.18,0,2.37
10dpf,12.2,1.97,170.13,0.67,7.83,14.26,3.33
