stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,7.76
16hpf,0,0,0,0,0,0,0,8.23
19hpf,0,0,0,0,0,0,0,244.69
24hpf,0,0,0.84,0,0,0,0,93.8
2dpf,14.83,1.54,1.99,3.91,1.42,9.97,2.11,1546.02
3dpf,4.78,0.85,0,0.34,0.69,2.25,0,217.95
5dpf,2.3,0.36,0,0,0,1.47,0,123.01
10dpf,0.44,0,1,0,1.76,0.87,0,13.53
