stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,13.06,43.72,0,195.47,0,128.28,0
12hpf,1.85,9.18,1.84,158.49,3.4,73.27,0
14hpf,0,29.86,7.3,166.2,2.8,84.21,0
16hpf,0,0,0,340.27,12.85,29.06,0
19hpf,4.51,0,0,369.52,1.81,0,0
24hpf,0,0,2.28,96.18,0,0,0
2dpf,4.87,0.62,0,2.58,8.19,1.34,0
3dpf,25.09,0,0,0,8.51,0,0
5dpf,5.44,0.49,0.82,1.07,3.66,0.44,2.46
10dpf,7.5,0,0,0,0.53,0,0
