stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,7.23,0,0,0,0,0,0
2dpf,0,14.58,0.55,0,4.81,0.89,0,0
3dpf,5.19,5.97,0,0,1.56,0,0,0.34
5dpf,0.4,50.54,2.79,0,2.48,0,0.43,8.31
10dpf,3.95,39.83,0.66,0.57,2.74,0,0,2.58
