stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,5.6,0,0,0,1.47,3.03,0.48,3.9
3dpf,20.97,0,0,0.31,0,3.8,0,1.69
5dpf,4.3,0,0.95,1.02,0,8.22,0,5.16
10dpf,16.83,1.1,0,0.61,0,4.4,1.15,0
