stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.34,0,0,0,0,5.15,4.38,2.56
3dpf,20.45,0,0,0,0.36,13.94,0,0.86
5dpf,7.91,0,1.03,0.82,0.88,22.67,1.86,4.38
10dpf,16.15,0.47,0,0,0,13.08,2.3,0.48
