stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.72,0,1.28,0,0.69,0
3dpf,25.62,0,0,0.81,0,0
5dpf,0,0.88,0.93,1.93,0,0.44
10dpf,40.93,0,0.44,1.74,0,0
