stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,30.89,19.39,0,2.03,0
19hpf,0,0,0,0,1.62,0,0,0,0
24hpf,0,0,0,0,6.15,0.89,0,13.18,0.9
2dpf,4.06,0,0,7.03,74.35,68.56,0,12.7,2.62
3dpf,6.33,0,0.5,0.89,28.59,160.3,0,2.23,0.46
5dpf,2.41,1.9,1.47,1.94,16.27,121.73,0.32,7.08,1.67
10dpf,12.21,1.93,1.69,7.11,8.09,154.35,0.71,2.81,0.77
