stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.24,0,0.59,0,0.58,1.34
3dpf,2.12,0,0,0.99,0,0
5dpf,2.17,0.76,0,2.48,0.48,0.3
10dpf,5.29,0,0,0.7,0,0
