stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.64,0,0,0,0,0.58,1.55,1.62
3dpf,0.65,0.56,0,0,0,0.46,0,0.42
5dpf,0.94,0,0.84,0,0.29,2.27,1.62,0.39
10dpf,4.75,3.3,0.55,0.9,0,1.13,0,1.56
