stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.38,0,0,0,0,0,0,0,0
2dpf,7.72,0.77,0,4.85,6.06,1.4,0,1.52,2.26
3dpf,7.85,0,0,0.46,9.73,0,0,0.41,0.43
5dpf,2.53,0,1.5,0.53,1.69,0,1.28,1.36,0.98
10dpf,4.03,0,0.4,0,3.16,0.41,0,0,0
