stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.51
19hpf,0,0,0,0,0,0,0,25.96
24hpf,0,0,0,0,0,0,0,40.12
2dpf,4.72,0,0,3.34,0,0.83,0.51,328.16
3dpf,1.69,2.87,0,1.51,0.34,0.78,0.46,28.32
5dpf,3.05,0,0.33,1.8,2.37,1.5,0.66,208.85
10dpf,0.88,0,0,1.03,1.1,0,0.61,45.73
