stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.85
2dpf,7.15,0,1.96,3.85,2.52,1.06,1.57,1.82,8.2
3dpf,6.31,0,0.67,0,3.7,0,0,0,2.27
5dpf,5.48,0.68,0,0,7.89,0.47,0,0,5.4
10dpf,10.09,0.9,1.62,1.24,1.78,0,0,0,7.57
