stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,4.58,0,0,0,0,0,0,0,0
19hpf,1.64,0,0,0,0,0,0,0,0
24hpf,1.12,0,0,0,0,0,0,0,0.87
2dpf,31.62,0,1.35,7,2.64,5.28,0,2.56,18.77
3dpf,35.37,0.98,0,5.27,0,5.26,0,1.17,9.54
5dpf,48.26,0,0.41,14.19,0,12.28,0.37,5.09,25.68
10dpf,85.9,2.14,0.39,9.7,0.71,3.66,0,1.06,27.31
