stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,0,1.79,0,0,0,0
19hpf,0,0,0,0,0,0,3.09
24hpf,0.89,0,0,0,0,0,0.86
2dpf,8.4,0,5.41,1.21,1.33,0.99,49.43
3dpf,3.82,1.85,0,0,2.05,0,16.21
5dpf,2.42,7.19,3.75,0,3.68,2.09,78.16
10dpf,8.49,4.04,3.3,0,0.95,0,22.26
