stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.44,0,1.44,1.57,0,0,1.43,0.69
3dpf,48.53,0,0,0,0.95,0.36,0,0
5dpf,2.28,1.89,0,0,5.76,10.16,1.02,2.66
10dpf,33.19,0,0,0,1,1.71,0,0.71
