stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.49,0,1.66,1.21,2.65,1.95,3.47,0.5
3dpf,0.9,0,0,0,1,0,0,0
5dpf,0.68,1.4,0.45,0.86,4.48,0,0,1.25
10dpf,3.3,0,0.66,1.64,1.14,0.83,0.38,0.5
