stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.48,1.3,1.17,1.3,0,0,1.1,1.7
3dpf,7.77,0.44,0,0.81,2.16,0,0,1.41
5dpf,0.84,0,0,0,3.48,0.37,1.2,2.33
10dpf,12.18,4.78,1.52,0,13.21,1.05,2.17,3.16
