stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,1.44,3.03,0,0,0
3dpf,29.56,0,0.3,0,0.38,0,0,0
5dpf,7.64,0,0,0.82,2.86,0.46,0.36,0.8
10dpf,46.7,2.48,0,0,1.39,0,0,0
