stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,2.83,0,0,0,0,0
24hpf,0,0,2.96,0,0,0,0,0.9
2dpf,1.85,0,11.23,3.15,0.81,1.95,0,36.25
3dpf,4.68,0.32,13.14,0,0.44,2.01,0,9.09
5dpf,4.82,0.33,41.74,1.78,0.83,7.26,0.75,71.32
10dpf,5.34,0,25.04,0.81,0.44,2.41,0,9.41
