stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.22,1.98,1.53,0.89,1.61,1.75,0.58
3dpf,56.11,0,0,1.61,0,0,0
5dpf,0,0,0.37,0.46,0,0,2.35
10dpf,5.14,0,0,0,0,0,0
