stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.05,0,0,0,0,0
2dpf,1.51,0,0.47,1.07,1.91,0.55
3dpf,1.74,0,0,0.33,0,0
5dpf,0.55,0,0,0,0,0
10dpf,0.41,2.23,0,1.23,0,0
