stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,8.1,0,0,0,0
2dpf,60.01,1.91,7.75,1.3,0.69
3dpf,208.46,0,3.06,1.69,0.44
5dpf,2.03,0.77,4.17,0,1.94
10dpf,21.28,0,2.29,0,0
